# x=3.0250  x=3.0750  x=3.1250  x=3.1750  x=3.2250  x=3.2750  x=3.3250  x=3.3750  x=3.4250  x=3.4750  x=3.5250  x=3.5750  x=3.6250  x=3.6750  x=3.7250  x=3.7750  x=3.8250  x=3.8750  x=3.9250  x=3.9750  x=4.0250  x=4.0750  x=4.1250  x=4.1750  x=4.2250  x=4.2750  x=4.3250  x=4.3750  x=4.4250  x=4.4750  x=4.5250  x=4.5750  x=4.6250  x=4.6750  x=4.7250  x=4.7750  x=4.8250  x=4.8750  x=4.9250  x=4.9750  x=5.0250  x=5.0750  x=5.1250  x=5.1750  x=5.2250  x=5.2750  x=5.3250  x=5.3750  x=5.4250  x=5.4750  x=5.5250  x=5.5750  x=5.6250  x=5.6750  x=5.7250  x=5.7750  x=5.8250  x=5.8750  x=5.9250  x=5.9750  x=6.0250  x=6.0750  x=6.1250  x=6.1750  x=6.2250  x=6.2750  x=6.3250  x=6.3750  x=6.4250  x=6.4750  x=6.5250  x=6.5750  x=6.6250  x=6.6750  x=6.7250  x=6.7750  x=6.8250  x=6.8750  x=6.9250  x=6.9750
1.214560e+00 1.202689e+00 1.189822e+00 1.175943e+00 1.161033e+00 1.145075e+00 1.128047e+00 1.109284e+00 1.091014e+00 1.073823e+00 1.057651e+00 1.042442e+00 1.028144e+00 1.014708e+00 1.002088e+00 9.902387e-01 9.791211e-01 9.686964e-01 9.589287e-01 9.497844e-01 9.412320e-01 9.332420e-01 9.257869e-01 9.188411e-01 9.123806e-01 9.063833e-01 9.008283e-01 8.956967e-01 8.909707e-01 8.866341e-01 8.826720e-01 8.790706e-01 8.758177e-01 8.729019e-01 8.703133e-01 8.680430e-01 8.660831e-01 8.644269e-01 8.630686e-01 8.620036e-01 8.612283e-01 8.607400e-01 8.605369e-01 8.606184e-01 8.609848e-01 8.616373e-01 8.625782e-01 8.638106e-01 8.653390e-01 8.671685e-01 8.693053e-01 8.717570e-01 8.745319e-01 8.776395e-01 8.810906e-01 8.848971e-01 8.890720e-01 8.936298e-01 8.985861e-01 9.039580e-01 9.097640e-01 9.160241e-01 9.227598e-01 9.299944e-01 9.377527e-01 9.460614e-01 9.549493e-01 9.644467e-01 9.745866e-01 9.854038e-01 9.969354e-01 1.009221e+00 1.022304e+00 1.033031e+00 1.039925e+00 1.046188e+00 1.051824e+00 1.056837e+00 1.061232e+00 1.065013e+00
1.642869e+00 1.646853e+00 1.650396e+00 1.653502e+00 1.656175e+00 1.658418e+00 1.660234e+00 1.662026e+00 1.663979e+00 1.665697e+00 1.667184e+00 1.668444e+00 1.669479e+00 1.670291e+00 1.670883e+00 1.671256e+00 1.671410e+00 1.671346e+00 1.671064e+00 1.670562e+00 1.669841e+00 1.668898e+00 1.667732e+00 1.666339e+00 1.664716e+00 1.662861e+00 1.660768e+00 1.658434e+00 1.655853e+00 1.653019e+00 1.649925e+00 1.646566e+00 1.642934e+00 1.639019e+00 1.634815e+00 1.630311e+00 1.625498e+00 1.620364e+00 1.614898e+00 1.609088e+00 1.602922e+00 1.596385e+00 1.589463e+00 1.582140e+00 1.574401e+00 1.566227e+00 1.557602e+00 1.548505e+00 1.538916e+00 1.528814e+00 1.518176e+00 1.506980e+00 1.495199e+00 1.482808e+00 1.469779e+00 1.456084e+00 1.441690e+00 1.426568e+00 1.410682e+00 1.393998e+00 1.376478e+00 1.358084e+00 1.338774e+00 1.318506e+00 1.297235e+00 1.274912e+00 1.251489e+00 1.226913e+00 1.201129e+00 1.174081e+00 1.145707e+00 1.115946e+00 1.084730e+00 1.058349e+00 1.039318e+00 1.021216e+00 1.003986e+00 9.875709e-01 9.719193e-01 9.569806e-01
1.481574e+00 1.479588e+00 1.476951e+00 1.473661e+00 1.469712e+00 1.465101e+00 1.459821e+00 1.454336e+00 1.449545e+00 1.444970e+00 1.440604e+00 1.436440e+00 1.432472e+00 1.428693e+00 1.425096e+00 1.421677e+00 1.418429e+00 1.415348e+00 1.412428e+00 1.409666e+00 1.407056e+00 1.404594e+00 1.402276e+00 1.400099e+00 1.398059e+00 1.396153e+00 1.394378e+00 1.392731e+00 1.391209e+00 1.389810e+00 1.388531e+00 1.387372e+00 1.386329e+00 1.385401e+00 1.384586e+00 1.383884e+00 1.383293e+00 1.382813e+00 1.382441e+00 1.382179e+00 1.382025e+00 1.381979e+00 1.382042e+00 1.382212e+00 1.382491e+00 1.382879e+00 1.383377e+00 1.383985e+00 1.384704e+00 1.385536e+00 1.386481e+00 1.387542e+00 1.388720e+00 1.390016e+00 1.391434e+00 1.392975e+00 1.394642e+00 1.396437e+00 1.398363e+00 1.400424e+00 1.402622e+00 1.404962e+00 1.407446e+00 1.410079e+00 1.412866e+00 1.415810e+00 1.418916e+00 1.422190e+00 1.425636e+00 1.429260e+00 1.433068e+00 1.437066e+00 1.441260e+00 1.444939e+00 1.447257e+00 1.448933e+00 1.449969e+00 1.450363e+00 1.450118e+00 1.449232e+00
1.255170e+00 1.244802e+00 1.233491e+00 1.221222e+00 1.207980e+00 1.193747e+00 1.178506e+00 1.165703e+00 1.156760e+00 1.148202e+00 1.140013e+00 1.132182e+00 1.124696e+00 1.117543e+00 1.110713e+00 1.104193e+00 1.097975e+00 1.092048e+00 1.086403e+00 1.081030e+00 1.075923e+00 1.071072e+00 1.066470e+00 1.062110e+00 1.057985e+00 1.054088e+00 1.050413e+00 1.046954e+00 1.043707e+00 1.040666e+00 1.037826e+00 1.035182e+00 1.032731e+00 1.030469e+00 1.028391e+00 1.026496e+00 1.024779e+00 1.023239e+00 1.021872e+00 1.020677e+00 1.019652e+00 1.018794e+00 1.018104e+00 1.017579e+00 1.017219e+00 1.017023e+00 1.016991e+00 1.017123e+00 1.017419e+00 1.017880e+00 1.018506e+00 1.019298e+00 1.020258e+00 1.021387e+00 1.022687e+00 1.024159e+00 1.025807e+00 1.027632e+00 1.029639e+00 1.031829e+00 1.034206e+00 1.036774e+00 1.039537e+00 1.042500e+00 1.045666e+00 1.049042e+00 1.052632e+00 1.056441e+00 1.060477e+00 1.064745e+00 1.069252e+00 1.074006e+00 1.079012e+00 1.087264e+00 1.097708e+00 1.107382e+00 1.116305e+00 1.124496e+00 1.131973e+00 1.138751e+00
1.723604e+00 1.730577e+00 1.737213e+00 1.743521e+00 1.749508e+00 1.755182e+00 1.760550e+00 1.765240e+00 1.769192e+00 1.772791e+00 1.776039e+00 1.778940e+00 1.781498e+00 1.783713e+00 1.785590e+00 1.787129e+00 1.788332e+00 1.789200e+00 1.789734e+00 1.789936e+00 1.789804e+00 1.789339e+00 1.788540e+00 1.787406e+00 1.785937e+00 1.784131e+00 1.781986e+00 1.779500e+00 1.776671e+00 1.773495e+00 1.769969e+00 1.766091e+00 1.761855e+00 1.757258e+00 1.752296e+00 1.746962e+00 1.741253e+00 1.735162e+00 1.728682e+00 1.721808e+00 1.714533e+00 1.706849e+00 1.698749e+00 1.690225e+00 1.681267e+00 1.671868e+00 1.662017e+00 1.651705e+00 1.640922e+00 1.629656e+00 1.617896e+00 1.605631e+00 1.592849e+00 1.579535e+00 1.565678e+00 1.551264e+00 1.536277e+00 1.520703e+00 1.504526e+00 1.487730e+00 1.470299e+00 1.452214e+00 1.433458e+00 1.414011e+00 1.393856e+00 1.372970e+00 1.351333e+00 1.328924e+00 1.305721e+00 1.281699e+00 1.256835e+00 1.231104e+00 1.204480e+00 1.178587e+00 1.155379e+00 1.133146e+00 1.111834e+00 1.091390e+00 1.071764e+00 1.052907e+00
2.637421e+00 2.678220e+00 2.719868e+00 2.762416e+00 2.805916e+00 2.850424e+00 2.895995e+00 2.942201e+00 2.986145e+00 3.028325e+00 3.068750e+00 3.107428e+00 3.144369e+00 3.179582e+00 3.213073e+00 3.244852e+00 3.274924e+00 3.303298e+00 3.329980e+00 3.354975e+00 3.378289e+00 3.399928e+00 3.419897e+00 3.438200e+00 3.454841e+00 3.469825e+00 3.483154e+00 3.494832e+00 3.504861e+00 3.513244e+00 3.519983e+00 3.525079e+00 3.528533e+00 3.530346e+00 3.530518e+00 3.529050e+00 3.525942e+00 3.521191e+00 3.514799e+00 3.506762e+00 3.497079e+00 3.485748e+00 3.472766e+00 3.458131e+00 3.441839e+00 3.423886e+00 3.404268e+00 3.382980e+00 3.360019e+00 3.335378e+00 3.309052e+00 3.281034e+00 3.251320e+00 3.219901e+00 3.186770e+00 3.151920e+00 3.115344e+00 3.077031e+00 3.036975e+00 2.995165e+00 2.951593e+00 2.906247e+00 2.859118e+00 2.810195e+00 2.759467e+00 2.706923e+00 2.652549e+00 2.596334e+00 2.538265e+00 2.478328e+00 2.416510e+00 2.352797e+00 2.287174e+00 2.211789e+00 2.133191e+00 2.058946e+00 1.988798e+00 1.922505e+00 1.859836e+00 1.800577e+00
1.828486e+00 1.839341e+00 1.849996e+00 1.860463e+00 1.870755e+00 1.880887e+00 1.890869e+00 1.898284e+00 1.902896e+00 1.907140e+00 1.911017e+00 1.914529e+00 1.917677e+00 1.920463e+00 1.922888e+00 1.924954e+00 1.926661e+00 1.928011e+00 1.929003e+00 1.929639e+00 1.929918e+00 1.929841e+00 1.929408e+00 1.928618e+00 1.927471e+00 1.925967e+00 1.924105e+00 1.921884e+00 1.919302e+00 1.916360e+00 1.913055e+00 1.909386e+00 1.905350e+00 1.900947e+00 1.896174e+00 1.891029e+00 1.885510e+00 1.879613e+00 1.873336e+00 1.866676e+00 1.859630e+00 1.852195e+00 1.844367e+00 1.836143e+00 1.827518e+00 1.818488e+00 1.809050e+00 1.799199e+00 1.788929e+00 1.778237e+00 1.767118e+00 1.755565e+00 1.743574e+00 1.731139e+00 1.718254e+00 1.704913e+00 1.691110e+00 1.676838e+00 1.662090e+00 1.646861e+00 1.631141e+00 1.614925e+00 1.598204e+00 1.580970e+00 1.563216e+00 1.544932e+00 1.526111e+00 1.506744e+00 1.486821e+00 1.466333e+00 1.445270e+00 1.423622e+00 1.401380e+00 1.372449e+00 1.339031e+00 1.307122e+00 1.276640e+00 1.247507e+00 1.219648e+00 1.192992e+00
1.745034e+00 1.752800e+00 1.760257e+00 1.767415e+00 1.774282e+00 1.780866e+00 1.787177e+00 1.791872e+00 1.795039e+00 1.798029e+00 1.800844e+00 1.803487e+00 1.805958e+00 1.808260e+00 1.810394e+00 1.812362e+00 1.814164e+00 1.815803e+00 1.817279e+00 1.818593e+00 1.819746e+00 1.820739e+00 1.821573e+00 1.822248e+00 1.822764e+00 1.823122e+00 1.823323e+00 1.823365e+00 1.823250e+00 1.822978e+00 1.822547e+00 1.821958e+00 1.821210e+00 1.820304e+00 1.819237e+00 1.818010e+00 1.816622e+00 1.815071e+00 1.813357e+00 1.811479e+00 1.809435e+00 1.807224e+00 1.804845e+00 1.802295e+00 1.799574e+00 1.796679e+00 1.793608e+00 1.790359e+00 1.786931e+00 1.783320e+00 1.779525e+00 1.775543e+00 1.771371e+00 1.767006e+00 1.762445e+00 1.757686e+00 1.752725e+00 1.747559e+00 1.742185e+00 1.736597e+00 1.730794e+00 1.724771e+00 1.718524e+00 1.712049e+00 1.705341e+00 1.698397e+00 1.691210e+00 1.683777e+00 1.676093e+00 1.668151e+00 1.659948e+00 1.651477e+00 1.642733e+00 1.633989e+00 1.625240e+00 1.616200e+00 1.606864e+00 1.597226e+00 1.587281e+00 1.577021e+00
1.168000e+00 1.154406e+00 1.139756e+00 1.124029e+00 1.107208e+00 1.089271e+00 1.070196e+00 1.048658e+00 1.027224e+00 1.007108e+00 9.882279e-01 9.705083e-01 9.538777e-01 9.382689e-01 9.236193e-01 9.098697e-01 8.969647e-01 8.848524e-01 8.734839e-01 8.628135e-01 8.527981e-01 8.433974e-01 8.345735e-01 8.262910e-01 8.185163e-01 8.112182e-01 8.043673e-01 7.979360e-01 7.918984e-01 7.862301e-01 7.809083e-01 7.759115e-01 7.712197e-01 7.668140e-01 7.626765e-01 7.587906e-01 7.551406e-01 7.517120e-01 7.484907e-01 7.454639e-01 7.426194e-01 7.399456e-01 7.374319e-01 7.350681e-01 7.328447e-01 7.307527e-01 7.287836e-01 7.269297e-01 7.251833e-01 7.235375e-01 7.219856e-01 7.205213e-01 7.191388e-01 7.178326e-01 7.165972e-01 7.154279e-01 7.143197e-01 7.132684e-01 7.122696e-01 7.113193e-01 7.104137e-01 7.095492e-01 7.087222e-01 7.079295e-01 7.071677e-01 7.064340e-01 7.057253e-01 7.050387e-01 7.043715e-01 7.037210e-01 7.030846e-01 7.024597e-01 7.018439e-01 7.010663e-01 7.001476e-01 6.992501e-01 6.983682e-01 6.974963e-01 6.966289e-01 6.957606e-01
2.848312e+00 2.896919e+00 2.946646e+00 2.997557e+00 3.049715e+00 3.103185e+00 3.158035e+00 3.208776e+00 3.252281e+00 3.294112e+00 3.334271e+00 3.372764e+00 3.409593e+00 3.444762e+00 3.478277e+00 3.510138e+00 3.540351e+00 3.568917e+00 3.595841e+00 3.621124e+00 3.644769e+00 3.666778e+00 3.687155e+00 3.705900e+00 3.723017e+00 3.738506e+00 3.752369e+00 3.764607e+00 3.775222e+00 3.784216e+00 3.791588e+00 3.797339e+00 3.801471e+00 3.803983e+00 3.804876e+00 3.804150e+00 3.801805e+00 3.797840e+00 3.792255e+00 3.785050e+00 3.776224e+00 3.765776e+00 3.753705e+00 3.740010e+00 3.724688e+00 3.707740e+00 3.689163e+00 3.668954e+00 3.647113e+00 3.623636e+00 3.598522e+00 3.571768e+00 3.543371e+00 3.513329e+00 3.481637e+00 3.448293e+00 3.413294e+00 3.376636e+00 3.338316e+00 3.298328e+00 3.256670e+00 3.213338e+00 3.168325e+00 3.121629e+00 3.073244e+00 3.023166e+00 2.971388e+00 2.917907e+00 2.862717e+00 2.805811e+00 2.747184e+00 2.686831e+00 2.624745e+00 2.553744e+00 2.479029e+00 2.407604e+00 2.339302e+00 2.273966e+00 2.211443e+00 2.151588e+00
2.402659e+00 2.434769e+00 2.467422e+00 2.500660e+00 2.534523e+00 2.569055e+00 2.604297e+00 2.633293e+00 2.654341e+00 2.674449e+00 2.693620e+00 2.711860e+00 2.729172e+00 2.745560e+00 2.761028e+00 2.775579e+00 2.789216e+00 2.801943e+00 2.813762e+00 2.824676e+00 2.834687e+00 2.843797e+00 2.852009e+00 2.859324e+00 2.865744e+00 2.871271e+00 2.875904e+00 2.879647e+00 2.882499e+00 2.884460e+00 2.885533e+00 2.885715e+00 2.885009e+00 2.883413e+00 2.880927e+00 2.877551e+00 2.873284e+00 2.868125e+00 2.862073e+00 2.855126e+00 2.847283e+00 2.838543e+00 2.828902e+00 2.818360e+00 2.806914e+00 2.794560e+00 2.781298e+00 2.767123e+00 2.752032e+00 2.736023e+00 2.719092e+00 2.701234e+00 2.682446e+00 2.662724e+00 2.642063e+00 2.620459e+00 2.597907e+00 2.574403e+00 2.549940e+00 2.524513e+00 2.498118e+00 2.470747e+00 2.442396e+00 2.413057e+00 2.382724e+00 2.351391e+00 2.319050e+00 2.285695e+00 2.251318e+00 2.215911e+00 2.179467e+00 2.141977e+00 2.103434e+00 2.031210e+00 1.933952e+00 1.843721e+00 1.760002e+00 1.682315e+00 1.610215e+00 1.543289e+00
2.107927e+00 2.129127e+00 2.150488e+00 2.172037e+00 2.193801e+00 2.215807e+00 2.238083e+00 2.255689e+00 2.267826e+00 2.279469e+00 2.290622e+00 2.301289e+00 2.311475e+00 2.321183e+00 2.330419e+00 2.339184e+00 2.347484e+00 2.355320e+00 2.362697e+00 2.369617e+00 2.376083e+00 2.382098e+00 2.387663e+00 2.392782e+00 2.397456e+00 2.401687e+00 2.405477e+00 2.408827e+00 2.411738e+00 2.414212e+00 2.416251e+00 2.417853e+00 2.419021e+00 2.419755e+00 2.420054e+00 2.419920e+00 2.419351e+00 2.418349e+00 2.416912e+00 2.415039e+00 2.412731e+00 2.409986e+00 2.406803e+00 2.403181e+00 2.399118e+00 2.394613e+00 2.389664e+00 2.384269e+00 2.378425e+00 2.372132e+00 2.365385e+00 2.358182e+00 2.350521e+00 2.342398e+00 2.333810e+00 2.324754e+00 2.315226e+00 2.305222e+00 2.294738e+00 2.283771e+00 2.272315e+00 2.260367e+00 2.247920e+00 2.234972e+00 2.221515e+00 2.207545e+00 2.193057e+00 2.178044e+00 2.162501e+00 2.146421e+00 2.129798e+00 2.112625e+00 2.094895e+00 2.075482e+00 2.055016e+00 2.034603e+00 2.014227e+00 1.993872e+00 1.973520e+00 1.953158e+00
1.145092e+00 1.130650e+00 1.115122e+00 1.098487e+00 1.080726e+00 1.061815e+00 1.041732e+00 1.022022e+00 1.004922e+00 9.888080e-01 9.736295e-01 9.593396e-01 9.458940e-01 9.332509e-01 9.213712e-01 9.102180e-01 8.997568e-01 8.899551e-01 8.807825e-01 8.722105e-01 8.642126e-01 8.567640e-01 8.498415e-01 8.434238e-01 8.374908e-01 8.320243e-01 8.270072e-01 8.224239e-01 8.182604e-01 8.145036e-01 8.111419e-01 8.081650e-01 8.055634e-01 8.033293e-01 8.014556e-01 7.999366e-01 7.987675e-01 7.979447e-01 7.974657e-01 7.973289e-01 7.975340e-01 7.980816e-01 7.989734e-01 8.002121e-01 8.018016e-01 8.037469e-01 8.060538e-01 8.087297e-01 8.117828e-01 8.152226e-01 8.190597e-01 8.233061e-01 8.279749e-01 8.330805e-01 8.386389e-01 8.446673e-01 8.511843e-01 8.582101e-01 8.657667e-01 8.738773e-01 8.825671e-01 8.918632e-01 9.017942e-01 9.123911e-01 9.236867e-01 9.357159e-01 9.485162e-01 9.621272e-01 9.765911e-01 9.919528e-01 1.008260e+00 1.025563e+00 1.043916e+00 1.059745e+00 1.071117e+00 1.081668e+00 1.091401e+00 1.100323e+00 1.108436e+00 1.115746e+00
1.438377e+00 1.434792e+00 1.430500e+00 1.425496e+00 1.419775e+00 1.413328e+00 1.406147e+00 1.399694e+00 1.394848e+00 1.390132e+00 1.385541e+00 1.381069e+00 1.376711e+00 1.372462e+00 1.368316e+00 1.364269e+00 1.360314e+00 1.356449e+00 1.352667e+00 1.348964e+00 1.345336e+00 1.341778e+00 1.338286e+00 1.334856e+00 1.331483e+00 1.328164e+00 1.324894e+00 1.321669e+00 1.318485e+00 1.315339e+00 1.312226e+00 1.309144e+00 1.306087e+00 1.303053e+00 1.300037e+00 1.297036e+00 1.294046e+00 1.291064e+00 1.288086e+00 1.285109e+00 1.282128e+00 1.279140e+00 1.276141e+00 1.273129e+00 1.270098e+00 1.267046e+00 1.263968e+00 1.260861e+00 1.257722e+00 1.254545e+00 1.251328e+00 1.248067e+00 1.244756e+00 1.241394e+00 1.237974e+00 1.234494e+00 1.230949e+00 1.227334e+00 1.223646e+00 1.219879e+00 1.216029e+00 1.212091e+00 1.208061e+00 1.203934e+00 1.199704e+00 1.195367e+00 1.190916e+00 1.186348e+00 1.181655e+00 1.176833e+00 1.171876e+00 1.166777e+00 1.161530e+00 1.154056e+00 1.144810e+00 1.135840e+00 1.127122e+00 1.118633e+00 1.110350e+00 1.102250e+00
2.691729e+00 2.734539e+00 2.778267e+00 2.822969e+00 2.868699e+00 2.915515e+00 2.963475e+00 3.012029e+00 3.058030e+00 3.102097e+00 3.144237e+00 3.184457e+00 3.222763e+00 3.259162e+00 3.293660e+00 3.326262e+00 3.356974e+00 3.385801e+00 3.412747e+00 3.437817e+00 3.461015e+00 3.482346e+00 3.501812e+00 3.519416e+00 3.535162e+00 3.549053e+00 3.561089e+00 3.571275e+00 3.579610e+00 3.586097e+00 3.590736e+00 3.593529e+00 3.594475e+00 3.593575e+00 3.590830e+00 3.586237e+00 3.579797e+00 3.571509e+00 3.561371e+00 3.549381e+00 3.535538e+00 3.519839e+00 3.502281e+00 3.482863e+00 3.461580e+00 3.438429e+00 3.413406e+00 3.386508e+00 3.357729e+00 3.327065e+00 3.294511e+00 3.260061e+00 3.223711e+00 3.185453e+00 3.145282e+00 3.103190e+00 3.059172e+00 3.013220e+00 2.965326e+00 2.915482e+00 2.863681e+00 2.809913e+00 2.754169e+00 2.696442e+00 2.636720e+00 2.574995e+00 2.511256e+00 2.445492e+00 2.377693e+00 2.307848e+00 2.235944e+00 2.161971e+00 2.085917e+00 2.026212e+00 1.986057e+00 1.946959e+00 1.908873e+00 1.871754e+00 1.835558e+00 1.800241e+00
1.520070e+00 1.519508e+00 1.518346e+00 1.516583e+00 1.514214e+00 1.511239e+00 1.507653e+00 1.502881e+00 1.497854e+00 1.493130e+00 1.488699e+00 1.484550e+00 1.480673e+00 1.477060e+00 1.473701e+00 1.470591e+00 1.467720e+00 1.465082e+00 1.462672e+00 1.460483e+00 1.458511e+00 1.456751e+00 1.455198e+00 1.453850e+00 1.452703e+00 1.451755e+00 1.451002e+00 1.450444e+00 1.450080e+00 1.449907e+00 1.449927e+00 1.450138e+00 1.450542e+00 1.451140e+00 1.451932e+00 1.452921e+00 1.454109e+00 1.455499e+00 1.457093e+00 1.458896e+00 1.460912e+00 1.463146e+00 1.465602e+00 1.468287e+00 1.471206e+00 1.474367e+00 1.477776e+00 1.481443e+00 1.485374e+00 1.489580e+00 1.494070e+00 1.498855e+00 1.503945e+00 1.509353e+00 1.515091e+00 1.521173e+00 1.527612e+00 1.534424e+00 1.541624e+00 1.549229e+00 1.557257e+00 1.565727e+00 1.574658e+00 1.584071e+00 1.593987e+00 1.604430e+00 1.615425e+00 1.626996e+00 1.639171e+00 1.651978e+00 1.665446e+00 1.679608e+00 1.694495e+00 1.706222e+00 1.713091e+00 1.719028e+00 1.724034e+00 1.728110e+00 1.731259e+00 1.733482e+00
1.484551e+00 1.482675e+00 1.480152e+00 1.476980e+00 1.473153e+00 1.468669e+00 1.463520e+00 1.458166e+00 1.453547e+00 1.449189e+00 1.445085e+00 1.441228e+00 1.437612e+00 1.434232e+00 1.431081e+00 1.428155e+00 1.425448e+00 1.422957e+00 1.420677e+00 1.418605e+00 1.416737e+00 1.415071e+00 1.413603e+00 1.412331e+00 1.411253e+00 1.410368e+00 1.409674e+00 1.409169e+00 1.408853e+00 1.408726e+00 1.408787e+00 1.409036e+00 1.409474e+00 1.410102e+00 1.410920e+00 1.411930e+00 1.413133e+00 1.414532e+00 1.416128e+00 1.417925e+00 1.419925e+00 1.422131e+00 1.424547e+00 1.427178e+00 1.430026e+00 1.433098e+00 1.436397e+00 1.439929e+00 1.443700e+00 1.447717e+00 1.451984e+00 1.456511e+00 1.461303e+00 1.466369e+00 1.471717e+00 1.477355e+00 1.483293e+00 1.489540e+00 1.496107e+00 1.503004e+00 1.510242e+00 1.517834e+00 1.525791e+00 1.534126e+00 1.542853e+00 1.551987e+00 1.561541e+00 1.571532e+00 1.581975e+00 1.592888e+00 1.604288e+00 1.616194e+00 1.628625e+00 1.647748e+00 1.671454e+00 1.693636e+00 1.714327e+00 1.733559e+00 1.751361e+00 1.767761e+00
2.777168e+00 2.823141e+00 2.870143e+00 2.918232e+00 2.967470e+00 3.017916e+00 3.069635e+00 3.116039e+00 3.154819e+00 3.192640e+00 3.229512e+00 3.265445e+00 3.300451e+00 3.334539e+00 3.367720e+00 3.400002e+00 3.431396e+00 3.461910e+00 3.491553e+00 3.520334e+00 3.548261e+00 3.575342e+00 3.601585e+00 3.626998e+00 3.651588e+00 3.675362e+00 3.698326e+00 3.720489e+00 3.741855e+00 3.762432e+00 3.782224e+00 3.801239e+00 3.819481e+00 3.836955e+00 3.853668e+00 3.869623e+00 3.884825e+00 3.899279e+00 3.912988e+00 3.925958e+00 3.938190e+00 3.949690e+00 3.960460e+00 3.970504e+00 3.979824e+00 3.988423e+00 3.996304e+00 4.003469e+00 4.009919e+00 4.015658e+00 4.020685e+00 4.025004e+00 4.028615e+00 4.031519e+00 4.033717e+00 4.035210e+00 4.035998e+00 4.036082e+00 4.035461e+00 4.034135e+00 4.032103e+00 4.029366e+00 4.025923e+00 4.021772e+00 4.016912e+00 4.011342e+00 4.005060e+00 3.998065e+00 3.990354e+00 3.981925e+00 3.972776e+00 3.962904e+00 3.952306e+00 3.939972e+00 3.925443e+00 3.909724e+00 3.892810e+00 3.874696e+00 3.855379e+00 3.834852e+00
1.435768e+00 1.432087e+00 1.427695e+00 1.422588e+00 1.416759e+00 1.410201e+00 1.402906e+00 1.396809e+00 1.392703e+00 1.388640e+00 1.384616e+00 1.380627e+00 1.376669e+00 1.372738e+00 1.368831e+00 1.364944e+00 1.361072e+00 1.357214e+00 1.353364e+00 1.349518e+00 1.345675e+00 1.341829e+00 1.337976e+00 1.334115e+00 1.330239e+00 1.326347e+00 1.322434e+00 1.318496e+00 1.314530e+00 1.310532e+00 1.306497e+00 1.302423e+00 1.298305e+00 1.294140e+00 1.289922e+00 1.285649e+00 1.281316e+00 1.276920e+00 1.272455e+00 1.267917e+00 1.263303e+00 1.258607e+00 1.253826e+00 1.248955e+00 1.243988e+00 1.238922e+00 1.233752e+00 1.228472e+00 1.223077e+00 1.217562e+00 1.211923e+00 1.206153e+00 1.200247e+00 1.194200e+00 1.188005e+00 1.181657e+00 1.175149e+00 1.168476e+00 1.161631e+00 1.154607e+00 1.147398e+00 1.139997e+00 1.132396e+00 1.124589e+00 1.116568e+00 1.108325e+00 1.099853e+00 1.091142e+00 1.082186e+00 1.072975e+00 1.063501e+00 1.053754e+00 1.043725e+00 1.033036e+00 1.022201e+00 1.011572e+00 1.001133e+00 9.908669e-01 9.807582e-01 9.707912e-01
1.331961e+00 1.324437e+00 1.316068e+00 1.306844e+00 1.296754e+00 1.285785e+00 1.273922e+00 1.260956e+00 1.248444e+00 1.236553e+00 1.225250e+00 1.214508e+00 1.204299e+00 1.194596e+00 1.185375e+00 1.176612e+00 1.168285e+00 1.160373e+00 1.152855e+00 1.145711e+00 1.138925e+00 1.132477e+00 1.126353e+00 1.120535e+00 1.115010e+00 1.109763e+00 1.104780e+00 1.100049e+00 1.095558e+00 1.091296e+00 1.087250e+00 1.083412e+00 1.079770e+00 1.076317e+00 1.073042e+00 1.069938e+00 1.066996e+00 1.064210e+00 1.061572e+00 1.059075e+00 1.056712e+00 1.054479e+00 1.052368e+00 1.050375e+00 1.048495e+00 1.046723e+00 1.045053e+00 1.043483e+00 1.042007e+00 1.040623e+00 1.039326e+00 1.038113e+00 1.036981e+00 1.035928e+00 1.034950e+00 1.034046e+00 1.033212e+00 1.032446e+00 1.031747e+00 1.031114e+00 1.030543e+00 1.030034e+00 1.029585e+00 1.029196e+00 1.028865e+00 1.028592e+00 1.028375e+00 1.028215e+00 1.028110e+00 1.028061e+00 1.028067e+00 1.028129e+00 1.028246e+00 1.028404e+00 1.028291e+00 1.027922e+00 1.027297e+00 1.026414e+00 1.025273e+00 1.023870e+00
